reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
-117.68231473601782,-117.52839974753485,-117.15250871221829,-117.64575144797533,-117.664845979307,-117.93174077213156,0,0.22214357554912567,0.007252903189510107
-182.7100504689403,-185.3186250623116,-126.78572269949441,-178.54971389569306,-113.918886788421,-109.99276007415355,5000,-0.15344023704528809,0.11867377161979675
